# Instance R209 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
5     -1
6     -1
8     -1
22    -1
23    -1
25    -1
27    -1
29    -1
33    -1
34    -1
35    -1
36    -1
44    -1
47    -1
48    -1
49    -1
50    -1
54    -1
59    -1
65    -1
72    -1
82    -1
83    -1
84    -1
86    -1
87    -1
93    -1
95    -1
97    -1
98    -1
1     478
2     73
3     154
4     177
7     10
9     126
10    5
11    25
12    71
13    139
14    11
15    8
16    91
17    268
18    239
19    115
20    533
21    59
24    560
26    229
28    36
30    9
31    53
32    203
37    449
38    5
39    29
40    86
41    171
42    4
43    49
45    14
46    340
51    190
52    32
53    258
55    119
56    13
57    174
58    214
60    48
61    49
62    21
63    18
64    10
66    267
67    49
68    363
69    6
70    108
71    172
73    133
74    365
75    124
76    44
77    118
78    172
79    16
80    377
81    209
85    75
88    58
89    553
90    190
91    537
92    5
94    159
96    207
99    150
100   107
