# Instance R112 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
8     -1
12    -1
18    -1
21    -1
27    -1
31    -1
52    -1
59    -1
60    -1
69    -1
1     34
2     3
3     62
4     43
5     9
6     34
7     9
9     27
10    12
11    11
13    24
14    24
15    8
16    10
17    52
19    13
20    66
22    45
23    7
24    38
25    9
26    18
28    1
29    1
30    12
32    24
33    11
34    27
35    8
36    25
37    47
38    8
39    13
40    34
41    5
42    22
43    32
44    26
45    5
46    17
47    7
48    31
49    14
50    34
51    18
53    28
54    50
55    63
56    24
57    17
58    52
61    9
62    3
63    31
64    18
65    17
66    62
67    35
68    27
70    39
71    23
72    18
73    11
74    60
75    11
76    2
77    70
78    5
79    39
80    64
81    45
82    4
83    4
84    23
85    24
86    23
87    50
88    19
89    8
90    45
91    33
92    1
93    13
94    37
95    13
96    13
97    31
98    12
99    25
100   17
