# Instance R201 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
5     -1
14    -1
17    -1
22    -1
39    -1
42    -1
45    -1
47    -1
59    -1
63    -1
1     327
2     135
3     340
4     638
6     292
7     176
8     256
9     399
10    576
11    115
12    96
13    271
15    154
16    262
18    330
19    27
20    363
21    26
23    105
24    369
25    49
26    384
27    1
28    22
29    153
30    172
31    88
32    194
33    27
34    51
35    438
36    22
37    508
38    240
40    139
41    49
43    385
44    122
46    404
48    243
49    468
50    389
51    300
52    126
53    408
54    90
55    448
56    227
57    208
58    801
60    53
61    22
62    69
64    110
65    41
66    171
67    134
68    277
69    24
70    463
71    236
72    9
73    284
74    380
75    202
76    181
77    419
78    352
79    200
80    115
81    303
82    83
83    22
84    66
85    134
86    211
87    189
88    1
89    535
90    178
91    602
92    5
93    348
94    185
95    84
96    77
97    73
98    84
99    299
100   76
