# Instance R104 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
6     -1
7     -1
8     -1
9     -1
10    -1
11    -1
12    -1
13    -1
14    -1
15    -1
16    -1
20    -1
22    -1
23    -1
25    -1
27    -1
28    -1
29    -1
32    -1
33    -1
35    -1
36    -1
37    -1
39    -1
40    -1
41    -1
42    -1
45    -1
46    -1
47    -1
49    -1
50    -1
51    -1
52    -1
56    -1
58    -1
59    -1
61    -1
62    -1
63    -1
65    -1
66    -1
67    -1
68    -1
69    -1
70    -1
71    -1
73    -1
74    -1
75    -1
78    -1
81    -1
82    -1
83    -1
84    -1
86    -1
87    -1
88    -1
90    -1
91    -1
92    -1
94    -1
98    -1
99    -1
100   -1
17    25
18    2
19    25
21    24
24    23
26    6
30    15
31    13
34    4
38    82
43    11
44    36
48    18
53    61
54    20
55    102
57    10
60    1
64    13
72    10
76    68
77    41
79    50
80    11
85    15
89    0
93    27
95    15
96    21
97    27
