# Instance R202 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
5     -1
11    -1
12    -1
16    -1
18    -1
19    -1
21    -1
22    -1
23    -1
25    -1
26    -1
28    -1
29    -1
31    -1
32    -1
34    -1
35    -1
37    -1
40    -1
41    -1
42    -1
43    -1
44    -1
54    -1
57    -1
58    -1
61    -1
62    -1
63    -1
64    -1
67    -1
68    -1
72    -1
73    -1
74    -1
79    -1
80    -1
81    -1
84    -1
86    -1
89    -1
90    -1
91    -1
93    -1
94    -1
95    -1
99    -1
4     382
6     45
7     58
8     259
9     198
10    363
13    635
14    25
15    27
17    281
20    14
24    362
27    28
30    133
33    40
36    39
38    11
39    12
45    9
46    199
47    82
48    78
49    387
50    121
51    319
52    112
53    278
55    167
56    54
59    70
60    603
65    5
66    477
69    52
70    190
71    197
75    116
76    149
77    15
78    324
82    117
83    114
85    11
87    146
88    75
92    13
96    105
97    555
98    56
100   734
