# Instance C107 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
5     -1
6     -1
7     -1
8     -1
9     -1
11    -1
13    -1
15    -1
16    -1
18    -1
19    -1
20    -1
23    -1
25    -1
26    -1
27    -1
28    -1
31    -1
35    -1
37    -1
41    -1
42    -1
43    -1
46    -1
48    -1
50    -1
52    -1
55    -1
57    -1
61    -1
65    -1
66    -1
67    -1
69    -1
71    -1
75    -1
78    -1
79    -1
81    -1
82    -1
84    -1
86    -1
90    -1
96    -1
97    -1
98    -1
100   -1
4     265
10    92
12    222
14    17
17    71
21    244
22    696
24    8
29    71
30    301
32    25
33    3
34    301
36    426
38    22
39    475
40    8
44    143
45    294
47    23
49    329
51    501
53    40
54    123
56    98
58    283
59    515
60    312
62    179
63    28
64    416
68    326
70    83
72    146
73    379
74    236
76    107
77    10
80    454
83    140
85    187
87    21
88    249
89    111
91    413
92    58
93    198
94    116
95    70
99    678
