# Instance R109 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
2     -1
5     -1
27    -1
28    -1
44    -1
51    -1
59    -1
72    -1
83    -1
95    -1
1     125
3     25
4     82
6     67
7     27
8     3
9     61
10    46
11    40
12    6
13    17
14    22
15    28
16    49
17    123
18    41
19    26
20    47
21    26
22    19
23    30
24    104
25    30
26    2
29    15
30    18
31    5
32    100
33    3
34    20
35    102
36    34
37    51
38    21
39    12
40    11
41    8
42    3
43    63
45    25
46    84
47    27
48    60
49    82
50    60
52    20
53    22
54    81
55    108
56    76
57    62
58    5
60    12
61    36
62    9
63    8
64    25
65    39
66    46
67    40
68    32
69    10
70    115
71    18
73    40
74    20
75    33
76    34
77    31
78    1
79    32
80    59
81    77
82    12
84    66
85    32
86    28
87    50
88    32
89    39
90    26
91    43
92    5
93    107
94    56
96    31
97    97
98    13
99    21
100   11
