# Instance R102 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
2     -1
3     -1
5     -1
7     -1
10    -1
12    -1
13    -1
14    -1
16    -1
19    -1
20    -1
26    -1
31    -1
35    -1
37    -1
41    -1
43    -1
44    -1
46    -1
48    -1
49    -1
51    -1
52    -1
53    -1
54    -1
55    -1
56    -1
57    -1
58    -1
61    -1
63    -1
64    -1
67    -1
72    -1
75    -1
77    -1
78    -1
79    -1
80    -1
81    -1
82    -1
83    -1
84    -1
88    -1
92    -1
95    -1
97    -1
98    -1
99    -1
100   -1
1     4
4     94
6     66
8     71
9     86
11    55
15    31
17    53
18    24
21    26
22    67
23    52
24    77
25    27
27    22
28    5
29    40
30    11
32    14
33    5
34    24
36    17
38    33
39    24
40    66
42    10
45    21
47    10
50    8
59    14
60    159
62    46
65    38
66    36
68    117
69    44
70    61
71    47
73    64
74    138
76    38
85    4
86    20
87    27
89    18
90    1
91    19
93    30
94    21
96    3
