# Instance C203 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
7     -1
12    -1
14    -1
15    -1
16    -1
18    -1
20    -1
21    -1
22    -1
27    -1
28    -1
29    -1
32    -1
35    -1
39    -1
40    -1
41    -1
42    -1
43    -1
47    -1
48    -1
49    -1
50    -1
52    -1
53    -1
55    -1
59    -1
65    -1
66    -1
68    -1
71    -1
72    -1
76    -1
77    -1
78    -1
82    -1
85    -1
87    -1
90    -1
92    -1
93    -1
95    -1
96    -1
99    -1
100   -1
6     303
8     416
9     805
10    2113
11    691
13    772
17    1829
19    10
23    1011
24    305
25    1009
26    176
30    23
31    171
33    265
34    392
36    242
37    392
38    524
44    866
45    2065
46    89
51    238
54    391
56    247
57    53
58    1297
60    179
61    383
62    35
63    5
64    359
67    3
69    109
70    1900
73    249
74    1
75    188
79    2037
80    1650
81    203
83    115
84    1013
86    5
88    1521
89    251
91    151
94    422
97    105
98    84
