# Instance C201 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
5     -1
20    -1
22    -1
24    -1
29    -1
62    -1
63    -1
67    -1
73    -1
100   -1
1     68
2     83
3     623
4     191
6     63
7     757
8     695
9     115
10    1805
11    1267
12    1169
13    1329
14    1580
15    1077
16    662
17    842
18    400
19    285
21    300
23    1304
25    990
26    815
27    168
28    909
30    277
31    571
32    18
33    523
34    737
35    193
36    896
37    439
38    692
39    733
40    1199
41    585
42    74
43    802
44    902
45    1829
46    717
47    2411
48    2465
49    708
50    150
51    1188
52    1218
53    757
54    678
55    327
56    1202
57    855
58    903
59    1610
60    910
61    133
64    361
65    327
66    581
68    72
69    262
70    2120
71    1953
72    254
74    170
75    5
76    1923
77    2643
78    1886
79    2351
80    976
81    2245
82    151
83    1191
84    1387
85    409
86    364
87    719
88    1225
89    196
90    359
91    1436
92    690
93    3
94    762
95    595
96    918
97    280
98    977
99    172
