# Instance R101 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
3     -1
5     -1
9     -1
11    -1
13    -1
14    -1
15    -1
17    -1
20    -1
22    -1
23    -1
24    -1
27    -1
28    -1
30    -1
31    -1
32    -1
34    -1
35    -1
37    -1
38    -1
42    -1
43    -1
44    -1
48    -1
51    -1
54    -1
56    -1
58    -1
59    -1
61    -1
63    -1
64    -1
65    -1
67    -1
68    -1
69    -1
71    -1
72    -1
75    -1
76    -1
77    -1
78    -1
80    -1
84    -1
86    -1
90    -1
92    -1
98    -1
100   -1
1     94
2     40
4     9
6     12
7     11
8     37
10    39
12    43
16    47
18    68
19    1
21    16
25    1
26    40
29    54
33    26
36    12
39    25
40    24
41    28
45    9
46    96
47    41
49    83
50    108
52    11
53    62
55    76
57    2
60    46
62    51
66    69
70    106
73    32
74    91
79    32
81    45
82    49
83    7
85    45
87    21
88    48
89    170
91    48
93    55
94    88
95    15
96    32
97    77
99    37
