# Instance R208 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
1     -1
2     -1
3     -1
5     -1
12    -1
26    -1
40    -1
43    -1
75    -1
99    -1
4     190
6     93
7     58
8     144
9     259
10    110
11    66
13    562
14    6
15    27
16    19
17    76
18    104
19    74
20    62
21    3
22    12
23    80
24    103
25    411
27    19
28    9
29    78
30    113
31    54
32    112
33    62
34    110
35    3
36    42
37    115
38    53
39    80
41    113
42    28
44    101
45    57
46    51
47    31
48    115
49    90
50    102
51    92
52    36
53    288
54    1
55    178
56    17
57    78
58    169
59    73
60    28
61    117
62    100
63    108
64    63
65    96
66    85
67    11
68    27
69    14
70    26
71    36
72    74
73    71
74    237
76    70
77    491
78    41
79    85
80    1
81    26
82    22
83    97
84    225
85    97
86    23
87    33
88    108
89    26
90    46
91    101
92    10
93    73
94    25
95    19
96    17
97    75
98    41
100   474
