# Instance R110 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
2     -1
5     -1
6     -1
9     -1
14    -1
27    -1
28    -1
29    -1
30    -1
31    -1
41    -1
43    -1
50    -1
52    -1
58    -1
65    -1
66    -1
68    -1
69    -1
70    -1
74    -1
77    -1
79    -1
81    -1
87    -1
92    -1
95    -1
97    -1
100   -1
3     36
4     61
7     48
8     12
10    97
11    11
12    31
13    26
15    27
16    27
17    17
18    2
19    44
20    57
21    6
22    20
23    23
24    19
25    4
26    32
32    22
33    8
34    93
35    42
36    36
37    17
38    11
39    2
40    9
42    6
44    27
45    9
46    56
47    17
48    50
49    68
51    22
53    4
54    48
55    19
56    61
57    50
59    3
60    56
61    40
62    6
63    31
64    7
67    11
71    41
72    10
73    15
75    24
76    5
78    21
80    24
82    24
83    12
84    29
85    6
86    39
88    15
89    107
90    21
91    24
93    37
94    35
96    35
98    26
99    30
