# Instance R102 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
2     -1
3     -1
5     -1
7     -1
10    -1
16    -1
20    -1
26    -1
31    -1
37    -1
41    -1
43    -1
44    -1
46    -1
48    -1
52    -1
54    -1
55    -1
57    -1
64    -1
67    -1
77    -1
78    -1
79    -1
81    -1
84    -1
88    -1
98    -1
99    -1
100   -1
1     4
4     94
6     66
8     71
9     86
11    55
12    10
13    133
14    9
15    31
17    53
18    24
19    40
21    26
22    67
23    52
24    77
25    27
27    22
28    5
29    40
30    11
32    14
33    5
34    24
35    53
36    17
38    33
39    24
40    66
42    10
45    21
47    10
49    49
50    8
51    65
53    13
56    108
58    147
59    14
60    159
61    55
62    46
63    19
65    38
66    36
68    117
69    44
70    61
71    47
72    19
73    64
74    138
75    18
76    38
80    61
82    13
83    11
85    4
86    20
87    27
89    18
90    1
91    19
92    7
93    30
94    21
95    5
96    3
97    121
