# Instance R109 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
2     -1
3     -1
4     -1
5     -1
14    -1
17    -1
18    -1
23    -1
26    -1
27    -1
28    -1
29    -1
32    -1
38    -1
41    -1
44    -1
50    -1
51    -1
53    -1
55    -1
59    -1
70    -1
72    -1
73    -1
79    -1
83    -1
88    -1
89    -1
95    -1
100   -1
1     125
6     67
7     27
8     3
9     61
10    46
11    40
12    6
13    17
15    28
16    49
19    26
20    47
21    26
22    19
24    104
25    30
30    18
31    5
33    3
34    20
35    102
36    34
37    51
39    12
40    11
42    3
43    63
45    25
46    84
47    27
48    60
49    82
52    20
54    81
56    76
57    62
58    5
60    12
61    36
62    9
63    8
64    25
65    39
66    46
67    40
68    32
69    10
71    18
74    20
75    33
76    34
77    31
78    1
80    59
81    77
82    12
84    66
85    32
86    28
87    50
90    26
91    43
92    5
93    107
94    56
96    31
97    97
98    13
99    21
