# Instance R111 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
2     -1
5     -1
22    -1
23    -1
24    -1
25    -1
27    -1
31    -1
32    -1
35    -1
36    -1
38    -1
39    -1
41    -1
49    -1
52    -1
53    -1
59    -1
68    -1
70    -1
75    -1
76    -1
77    -1
81    -1
82    -1
87    -1
92    -1
95    -1
96    -1
98    -1
1     8
3     23
4     11
6     30
7     9
8     63
9     29
10    89
11    54
12    10
13    89
14    18
15    15
16    13
17    92
18    5
19    1
20    34
21    3
26    36
28    2
29    14
30    20
33    3
34    23
37    39
40    55
42    23
43    62
44    7
45    11
46    13
47    19
48    11
50    14
51    19
54    47
55    45
56    22
57    24
58    86
60    45
61    11
62    37
63    33
64    27
65    30
66    67
67    51
69    31
71    28
72    13
73    5
74    122
78    40
79    50
80    42
83    12
84    49
85    16
86    16
88    22
89    3
90    40
91    4
93    112
94    17
97    17
99    16
100   35
