# Instance C106 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
5     -1
6     -1
8     -1
12    -1
13    -1
19    -1
20    -1
22    -1
24    -1
35    -1
39    -1
42    -1
43    -1
46    -1
51    -1
54    -1
55    -1
58    -1
59    -1
66    -1
67    -1
72    -1
74    -1
75    -1
78    -1
82    -1
87    -1
93    -1
98    -1
100   -1
1     35
2     569
3     42
4     338
7     146
9     352
10    186
11    160
14    415
15    234
16    30
17    77
18    72
21    450
23    341
25    166
26    307
27    36
28    430
29    355
30    305
31    192
32    24
33    25
34    73
36    281
37    350
38    350
40    136
41    21
44    98
45    35
47    50
48    405
49    557
50    647
52    679
53    147
56    326
57    32
60    114
61    185
62    169
63    53
64    227
65    20
68    430
69    595
70    114
71    100
73    239
76    127
77    304
79    532
80    386
81    34
83    1
84    20
85    116
86    38
88    156
89    139
90    3
91    121
92    77
94    213
95    13
96    4
97    462
99    164
