# Instance RC102 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
2     -1
3     -1
8     -1
10    -1
12    -1
14    -1
17    -1
18    -1
20    -1
21    -1
22    -1
26    -1
31    -1
32    -1
42    -1
43    -1
49    -1
51    -1
59    -1
60    -1
66    -1
68    -1
69    -1
70    -1
77    -1
79    -1
80    -1
92    -1
93    -1
4     74
5     16
6     58
7     26
9     47
11    34
13    7
15    52
16    71
19    2
23    28
24    73
25    117
27    25
28    31
29    20
30    58
33    25
34    24
35    12
36    27
37    18
38    55
39    29
40    37
41    47
44    26
45    5
46    17
47    17
48    4
50    27
52    5
53    49
54    49
55    27
56    8
57    3
58    38
61    16
62    9
63    38
64    51
65    6
67    48
71    51
72    15
73    37
74    72
75    7
76    6
78    84
81    55
82    5
83    19
84    32
85    12
86    73
87    1
88    24
89    39
90    67
91    15
94    24
95    2
96    24
97    112
98    22
99    56
100   118
