# Instance R102 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
3     -1
5     -1
7     -1
10    -1
26    -1
31    -1
41    -1
46    -1
79    -1
100   -1
1     4
2     20
4     94
6     66
8     71
9     86
11    55
12    10
13    133
14    9
15    31
16    39
17    53
18    24
19    40
20    62
21    26
22    67
23    52
24    77
25    27
27    22
28    5
29    40
30    11
32    14
33    5
34    24
35    53
36    17
37    21
38    33
39    24
40    66
42    10
43    26
44    5
45    21
47    10
48    12
49    49
50    8
51    65
52    14
53    13
54    34
55    15
56    108
57    58
58    147
59    14
60    159
61    55
62    46
63    19
64    30
65    38
66    36
67    43
68    117
69    44
70    61
71    47
72    19
73    64
74    138
75    18
76    38
77    61
78    13
80    61
81    17
82    13
83    11
84    58
85    4
86    20
87    27
88    36
89    18
90    1
91    19
92    7
93    30
94    21
95    5
96    3
97    121
98    1
99    36
