# Instance R104 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
2     -1
3     -1
5     -1
6     -1
7     -1
8     -1
10    -1
12    -1
13    -1
14    -1
27    -1
29    -1
35    -1
37    -1
40    -1
49    -1
50    -1
56    -1
58    -1
61    -1
65    -1
66    -1
78    -1
81    -1
82    -1
84    -1
94    -1
98    -1
99    -1
4     43
9     55
11    45
15    20
16    20
17    25
18    2
19    25
20    8
21    24
22    25
23    4
24    23
25    40
26    6
28    6
30    15
31    13
32    8
33    11
34    4
36    3
38    82
39    11
41    15
42    24
43    11
44    36
45    21
46    21
47    17
48    18
51    7
52    25
53    61
54    20
55    102
57    10
59    12
60    1
62    10
63    23
64    13
67    6
68    14
69    37
70    9
71    18
72    10
73    24
74    4
75    15
76    68
77    41
79    50
80    11
83    9
85    15
86    20
87    54
88    20
89    0
90    16
91    24
92    6
93    27
95    15
96    21
97    27
100   145
