# Instance R203 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
2     -1
3     -1
4     -1
5     -1
6     -1
7     -1
12    -1
14    -1
16    -1
17    -1
18    -1
28    -1
29    -1
33    -1
39    -1
43    -1
45    -1
47    -1
50    -1
54    -1
55    -1
60    -1
65    -1
66    -1
73    -1
75    -1
88    -1
93    -1
96    -1
98    -1
1     67
8     145
9     319
10    52
11    187
13    154
15    113
19    5
20    113
21    10
22    212
23    31
24    92
25    290
26    47
27    39
30    250
31    3
32    7
34    65
35    267
36    10
37    122
38    266
40    278
41    366
42    16
44    223
46    39
48    77
49    354
51    111
52    53
53    331
56    530
57    27
58    828
59    84
61    27
62    106
63    71
64    175
67    217
68    255
69    87
70    96
71    44
72    94
74    125
76    77
77    509
78    13
79    253
80    360
81    50
82    5
83    64
84    212
85    50
86    68
87    319
89    29
90    76
91    29
92    17
94    17
95    102
97    124
99    108
100   413
