# Instance RC106 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
7     -1
8     -1
15    -1
16    -1
21    -1
26    -1
28    -1
29    -1
31    -1
33    -1
34    -1
36    -1
39    -1
40    -1
48    -1
51    -1
60    -1
62    -1
65    -1
68    -1
69    -1
73    -1
74    -1
79    -1
82    -1
83    -1
92    -1
93    -1
98    -1
2     32
3     37
4     2
5     5
6     37
9     52
10    46
11    34
12    35
13    92
14    3
17    96
18    61
19    55
20    65
22    11
23    32
24    73
25    62
27    40
30    7
32    7
35    2
37    64
38    40
41    10
42    31
43    7
44    26
45    7
46    93
47    9
49    56
50    84
52    17
53    57
54    41
55    30
56    91
57    73
58    116
59    9
61    3
63    30
64    17
66    63
67    51
70    113
71    15
72    26
75    22
76    51
77    22
78    33
80    2
81    11
84    43
85    17
86    44
87    25
88    15
89    4
90    17
91    126
94    69
95    7
96    27
97    59
99    35
100   31
