# Instance C203 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
6     -1
7     -1
8     -1
11    -1
12    -1
13    -1
14    -1
15    -1
16    -1
18    -1
20    -1
21    -1
22    -1
24    -1
25    -1
27    -1
28    -1
29    -1
31    -1
32    -1
34    -1
35    -1
37    -1
39    -1
40    -1
41    -1
42    -1
43    -1
44    -1
46    -1
47    -1
48    -1
49    -1
50    -1
52    -1
53    -1
55    -1
59    -1
61    -1
62    -1
65    -1
66    -1
68    -1
71    -1
72    -1
73    -1
74    -1
76    -1
77    -1
78    -1
82    -1
84    -1
85    -1
87    -1
90    -1
91    -1
92    -1
93    -1
94    -1
95    -1
96    -1
97    -1
98    -1
99    -1
100   -1
9     805
10    2113
17    1829
19    10
23    1011
26    176
30    23
33    265
36    242
38    524
45    2065
51    238
54    391
56    247
57    53
58    1297
60    179
63    5
64    359
67    3
69    109
70    1900
75    188
79    2037
80    1650
81    203
83    115
86    5
88    1521
89    251
