# Instance R103 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
2     -1
3     -1
5     -1
6     -1
7     -1
8     -1
9     -1
11    -1
12    -1
14    -1
15    -1
16    -1
17    -1
18    -1
19    -1
20    -1
26    -1
29    -1
30    -1
31    -1
32    -1
33    -1
34    -1
37    -1
39    -1
40    -1
41    -1
42    -1
43    -1
45    -1
46    -1
47    -1
48    -1
49    -1
50    -1
51    -1
53    -1
55    -1
56    -1
57    -1
61    -1
62    -1
63    -1
64    -1
65    -1
66    -1
70    -1
71    -1
72    -1
73    -1
74    -1
76    -1
78    -1
79    -1
80    -1
81    -1
82    -1
83    -1
84    -1
85    -1
86    -1
88    -1
89    -1
90    -1
91    -1
92    -1
94    -1
97    -1
99    -1
4     29
10    4
13    39
21    10
22    90
23    57
24    23
25    79
27    33
28    22
35    13
36    31
38    22
44    11
52    2
54    11
58    61
59    24
60    8
67    79
68    6
69    33
75    2
77    36
87    15
93    94
95    21
96    1
98    9
100   156
