# Instance R208 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
6     -1
8     -1
12    -1
17    -1
18    -1
20    -1
22    -1
23    -1
24    -1
25    -1
26    -1
29    -1
31    -1
33    -1
34    -1
35    -1
37    -1
40    -1
42    -1
43    -1
45    -1
57    -1
59    -1
60    -1
61    -1
63    -1
65    -1
68    -1
69    -1
73    -1
74    -1
75    -1
76    -1
79    -1
80    -1
81    -1
83    -1
89    -1
90    -1
92    -1
96    -1
97    -1
98    -1
99    -1
100   -1
7     58
9     259
10    110
11    66
13    562
14    6
15    27
16    19
19    74
21    3
27    19
28    9
30    113
32    112
36    42
38    53
39    80
41    113
44    101
46    51
47    31
48    115
49    90
50    102
51    92
52    36
53    288
54    1
55    178
56    17
58    169
62    100
64    63
66    85
67    11
70    26
71    36
72    74
77    491
78    41
82    22
84    225
85    97
86    23
87    33
88    108
91    101
93    73
94    25
95    19
