# Instance C204 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
1     -1
2     -1
5     -1
6     -1
10    -1
12    -1
67    -1
80    -1
94    -1
98    -1
3     413
4     1090
7     245
8     2107
9     1580
11    1838
13    369
14    280
15    1719
16    407
17    333
18    159
19    111
20    241
21    27
22    98
23    1109
24    69
25    838
26    82
27    93
28    404
29    245
30    246
31    338
32    75
33    393
34    75
35    276
36    244
37    61
38    213
39    370
40    232
41    400
42    292
43    245
44    967
45    362
46    420
47    291
48    374
49    261
50    305
51    300
52    124
53    47
54    83
55    995
56    13
57    405
58    912
59    274
60    211
61    85
62    43
63    103
64    380
65    229
66    221
68    8
69    554
70    48
71    317
72    252
73    18
74    32
75    273
76    956
77    1498
78    328
79    1519
81    327
82    273
83    245
84    1515
85    119
86    136
87    10
88    81
89    70
90    73
91    77
92    415
93    144
95    199
96    191
97    161
99    85
100   60
