# Instance C101 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
3     -1
5     -1
6     -1
9     -1
10    -1
12    -1
13    -1
14    -1
15    -1
17    -1
18    -1
20    -1
23    -1
24    -1
25    -1
26    -1
27    -1
28    -1
29    -1
30    -1
32    -1
34    -1
35    -1
36    -1
37    -1
40    -1
41    -1
43    -1
44    -1
46    -1
47    -1
48    -1
49    -1
50    -1
53    -1
54    -1
55    -1
56    -1
57    -1
59    -1
61    -1
63    -1
64    -1
66    -1
67    -1
68    -1
69    -1
70    -1
71    -1
72    -1
73    -1
76    -1
77    -1
78    -1
79    -1
83    -1
84    -1
87    -1
88    -1
89    -1
90    -1
91    -1
92    -1
93    -1
94    -1
96    -1
97    -1
98    -1
100   -1
2     696
4     467
7     2
8     14
11    405
16    464
19    214
21    797
22    468
31    78
33    69
38    299
39    553
42    26
45    497
51    27
52    80
58    243
60    262
62    198
65    37
74    194
75    230
80    118
81    6
82    250
85    298
86    101
95    57
99    102
