# Instance C103 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
4     -1
7     -1
9     -1
12    -1
14    -1
15    -1
16    -1
18    -1
20    -1
21    -1
22    -1
26    -1
28    -1
35    -1
36    -1
37    -1
38    -1
42    -1
43    -1
45    -1
46    -1
47    -1
52    -1
55    -1
58    -1
59    -1
60    -1
61    -1
63    -1
64    -1
65    -1
69    -1
71    -1
73    -1
76    -1
77    -1
78    -1
80    -1
81    -1
85    -1
86    -1
87    -1
90    -1
93    -1
96    -1
98    -1
99    -1
5     146
6     265
8     246
10    144
11    17
13    20
17    48
19    130
23    304
24    102
25    98
27    239
29    38
30    412
31    130
32    130
33    67
34    31
39    405
40    19
41    7
44    137
48    151
49    792
50    38
51    114
53    172
54    133
56    168
57    7
62    232
66    357
67    2
68    584
70    103
72    45
74    295
75    141
79    428
82    54
83    90
84    352
88    167
89    98
91    103
92    348
94    82
95    78
97    24
100   515
