# Instance C103 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
2     -1
4     -1
7     -1
9     -1
12    -1
14    -1
16    -1
18    -1
21    -1
26    -1
35    -1
36    -1
37    -1
38    -1
42    -1
43    -1
45    -1
46    -1
47    -1
52    -1
58    -1
60    -1
64    -1
73    -1
77    -1
80    -1
81    -1
86    -1
93    -1
3     69
5     146
6     265
8     246
10    144
11    17
13    20
15    134
17    48
19    130
20    45
22    292
23    304
24    102
25    98
27    239
28    47
29    38
30    412
31    130
32    130
33    67
34    31
39    405
40    19
41    7
44    137
48    151
49    792
50    38
51    114
53    172
54    133
55    39
56    168
57    7
59    128
61    148
62    232
63    75
65    15
66    357
67    2
68    584
69    357
70    103
71    64
72    45
74    295
75    141
76    34
78    97
79    428
82    54
83    90
84    352
85    153
87    31
88    167
89    98
90    129
91    103
92    348
94    82
95    78
96    98
97    24
98    38
99    412
100   515
