# Instance C105 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
6     -1
8     -1
10    -1
11    -1
12    -1
13    -1
15    -1
16    -1
17    -1
18    -1
20    -1
21    -1
22    -1
23    -1
24    -1
27    -1
28    -1
30    -1
31    -1
32    -1
33    -1
34    -1
35    -1
36    -1
37    -1
39    -1
40    -1
41    -1
42    -1
43    -1
44    -1
45    -1
46    -1
47    -1
48    -1
50    -1
52    -1
55    -1
56    -1
60    -1
62    -1
63    -1
64    -1
65    -1
66    -1
67    -1
68    -1
69    -1
70    -1
73    -1
76    -1
78    -1
81    -1
83    -1
85    -1
87    -1
88    -1
89    -1
90    -1
93    -1
94    -1
95    -1
97    -1
98    -1
99    -1
7     37
9     356
14    305
19    34
25    95
26    540
29    193
38    327
49    33
51    490
53    217
54    147
57    15
58    160
59    459
61    472
71    57
72    311
74    145
75    318
77    1
79    495
80    118
82    74
84    245
86    133
91    228
92    36
96    18
100   191
