# Instance R108 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
5     -1
6     -1
12    -1
14    -1
17    -1
23    -1
27    -1
29    -1
37    -1
39    -1
41    -1
45    -1
51    -1
54    -1
57    -1
58    -1
60    -1
64    -1
65    -1
68    -1
71    -1
78    -1
79    -1
85    -1
90    -1
92    -1
96    -1
98    -1
100   -1
2     5
3     24
4     50
7     2
8     82
9     2
10    13
11    47
13    97
15    45
16    9
18    12
19    14
20    7
21    19
22    23
24    15
25    68
26    10
28    24
30    9
31    21
32    2
33    17
34    21
35    5
36    15
38    24
40    1
42    21
43    8
44    19
46    1
47    17
48    26
49    2
50    0
52    4
53    55
55    30
56    7
59    26
61    4
62    15
63    26
66    21
67    61
69    2
70    6
72    8
73    11
74    96
75    19
76    51
77    60
80    15
81    17
82    2
83    5
84    67
86    14
87    3
88    16
89    25
91    7
93    5
94    2
95    11
97    15
99    62
