# Instance C205 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
5     -1
8     -1
9     -1
17    -1
20    -1
22    -1
24    -1
29    -1
33    -1
36    -1
37    -1
41    -1
43    -1
44    -1
47    -1
57    -1
58    -1
62    -1
63    -1
67    -1
69    -1
75    -1
76    -1
86    -1
91    -1
94    -1
95    -1
97    -1
100   -1
2     62
3     990
4     486
6     121
7     921
10    863
11    2076
12    1469
13    865
14    1152
15    2134
16    924
18    643
19    1426
21    1080
23    1112
25    597
26    1221
27    74
28    506
30    12
31    559
32    318
34    972
35    288
38    942
39    155
40    1038
42    718
45    617
46    1657
48    2096
49    651
50    1483
51    1951
52    1713
53    383
54    1065
55    690
56    285
59    1073
60    1008
61    151
64    278
65    752
66    287
68    333
70    787
71    1635
72    223
73    1745
74    12
77    2599
78    2170
79    702
80    152
81    1967
82    732
83    1150
84    1264
85    742
87    1246
88    396
89    283
90    234
92    28
93    1
96    2767
98    170
99    171
