# Instance C107 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
6     -1
7     -1
8     -1
9     -1
11    -1
13    -1
15    -1
16    -1
17    -1
18    -1
19    -1
20    -1
23    -1
25    -1
26    -1
27    -1
28    -1
29    -1
30    -1
31    -1
32    -1
33    -1
34    -1
35    -1
37    -1
39    -1
40    -1
41    -1
42    -1
43    -1
45    -1
46    -1
47    -1
48    -1
50    -1
51    -1
52    -1
53    -1
54    -1
55    -1
57    -1
60    -1
61    -1
62    -1
65    -1
66    -1
67    -1
68    -1
69    -1
71    -1
73    -1
75    -1
78    -1
79    -1
81    -1
82    -1
84    -1
86    -1
89    -1
90    -1
96    -1
97    -1
98    -1
99    -1
100   -1
10    92
12    222
14    17
21    244
22    696
24    8
36    426
38    22
44    143
49    329
56    98
58    283
59    515
63    28
64    416
70    83
72    146
74    236
76    107
77    10
80    454
83    140
85    187
87    21
88    249
91    413
92    58
93    198
94    116
95    70
