# Instance C201 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
3     -1
4     -1
5     -1
6     -1
7     -1
8     -1
9     -1
10    -1
11    -1
13    -1
14    -1
15    -1
16    -1
19    -1
20    -1
21    -1
22    -1
23    -1
24    -1
25    -1
26    -1
27    -1
29    -1
30    -1
36    -1
37    -1
38    -1
39    -1
41    -1
42    -1
43    -1
44    -1
45    -1
46    -1
50    -1
51    -1
54    -1
58    -1
59    -1
60    -1
62    -1
63    -1
64    -1
65    -1
66    -1
67    -1
69    -1
70    -1
71    -1
72    -1
73    -1
77    -1
78    -1
79    -1
80    -1
81    -1
83    -1
85    -1
89    -1
90    -1
91    -1
92    -1
93    -1
94    -1
95    -1
96    -1
98    -1
99    -1
100   -1
2     83
12    1169
17    842
18    400
28    909
31    571
32    18
33    523
34    737
35    193
40    1199
47    2411
48    2465
49    708
52    1218
53    757
55    327
56    1202
57    855
61    133
68    72
74    170
75    5
76    1923
82    151
84    1387
86    364
87    719
88    1225
97    280
