# Instance R105 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
10    -1
13    -1
14    -1
18    -1
19    -1
21    -1
22    -1
23    -1
25    -1
26    -1
27    -1
35    -1
39    -1
40    -1
41    -1
42    -1
45    -1
46    -1
48    -1
51    -1
53    -1
55    -1
58    -1
59    -1
60    -1
61    -1
64    -1
66    -1
69    -1
70    -1
71    -1
72    -1
76    -1
77    -1
78    -1
79    -1
81    -1
82    -1
83    -1
89    -1
90    -1
91    -1
92    -1
93    -1
95    -1
96    -1
98    -1
4     83
5     2
6     62
7     15
8     70
9     63
11    19
12    9
15    46
16    22
17    35
20    18
24    29
28    14
29    39
30    17
31    5
32    5
33    6
34    25
36    5
37    66
38    45
43    12
44    1
47    7
49    64
50    62
52    5
54    39
56    22
57    85
62    8
63    26
65    35
67    15
68    90
73    16
74    75
75    56
80    166
84    9
85    18
86    59
87    12
88    53
94    22
97    85
99    69
100   161
