# Instance C204 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
2     -1
4     -1
5     -1
6     -1
10    -1
12    -1
14    -1
20    -1
21    -1
23    -1
28    -1
33    -1
34    -1
35    -1
36    -1
37    -1
41    -1
49    -1
67    -1
73    -1
74    -1
80    -1
85    -1
88    -1
89    -1
91    -1
94    -1
98    -1
100   -1
3     413
7     245
8     2107
9     1580
11    1838
13    369
15    1719
16    407
17    333
18    159
19    111
22    98
24    69
25    838
26    82
27    93
29    245
30    246
31    338
32    75
38    213
39    370
40    232
42    292
43    245
44    967
45    362
46    420
47    291
48    374
50    305
51    300
52    124
53    47
54    83
55    995
56    13
57    405
58    912
59    274
60    211
61    85
62    43
63    103
64    380
65    229
66    221
68    8
69    554
70    48
71    317
72    252
75    273
76    956
77    1498
78    328
79    1519
81    327
82    273
83    245
84    1515
86    136
87    10
90    73
92    415
93    144
95    199
96    191
97    161
99    85
