# Instance RC102 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
1     -1
2     -1
3     -1
12    -1
20    -1
21    -1
22    -1
26    -1
31    -1
77    -1
4     74
5     16
6     58
7     26
8     70
9     47
10    108
11    34
13    7
14    4
15    52
16    71
17    111
18    57
19    2
23    28
24    73
25    117
27    25
28    31
29    20
30    58
32    25
33    25
34    24
35    12
36    27
37    18
38    55
39    29
40    37
41    47
42    7
43    20
44    26
45    5
46    17
47    17
48    4
49    23
50    27
51    46
52    5
53    49
54    49
55    27
56    8
57    3
58    38
59    14
60    84
61    16
62    9
63    38
64    51
65    6
66    74
67    48
68    131
69    24
70    177
71    51
72    15
73    37
74    72
75    7
76    6
78    84
79    38
80    144
81    55
82    5
83    19
84    32
85    12
86    73
87    1
88    24
89    39
90    67
91    15
92    5
93    39
94    24
95    2
96    24
97    112
98    22
99    56
100   118
