# Instance R106 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
5     -1
6     -1
7     -1
8     -1
10    -1
12    -1
16    -1
21    -1
25    -1
26    -1
27    -1
28    -1
29    -1
31    -1
33    -1
37    -1
38    -1
39    -1
42    -1
43    -1
45    -1
46    -1
47    -1
48    -1
50    -1
51    -1
52    -1
53    -1
54    -1
55    -1
56    -1
58    -1
63    -1
64    -1
67    -1
70    -1
71    -1
73    -1
74    -1
76    -1
77    -1
87    -1
88    -1
89    -1
90    -1
97    -1
100   -1
4     1
9     46
11    44
13    84
14    9
15    24
17    87
18    46
19    57
20    72
22    68
23    11
24    108
30    26
32    9
34    26
35    89
36    39
40    49
41    2
44    1
49    79
57    55
59    27
60    45
61    56
62    27
65    4
66    29
68    54
69    19
72    21
75    19
78    23
79    76
80    114
81    63
82    7
83    7
84    67
85    26
86    21
91    23
92    10
93    50
94    5
95    21
96    26
98    13
99    5
