# Instance C104 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
1     -1
2     -1
3     -1
6     -1
7     -1
12    -1
14    -1
30    -1
31    -1
83    -1
4     646
5     1
8     35
9     506
10    37
11    205
13    27
15    299
16    71
17    108
18    108
19    57
20    97
21    132
22    16
23    727
24    47
25    126
26    66
27    151
28    134
29    54
32    95
33    51
34    42
35    63
36    46
37    47
38    210
39    1
40    1
41    32
42    104
43    110
44    165
45    51
46    40
47    98
48    134
49    33
50    145
51    90
52    1
53    91
54    69
55    56
56    101
57    98
58    305
59    20
60    9
61    38
62    140
63    136
64    30
65    19
66    121
67    7
68    8
69    44
70    75
71    25
72    100
73    54
74    54
75    95
76    110
77    64
78    24
79    479
80    123
81    98
82    34
84    65
85    23
86    96
87    82
88    83
89    59
90    28
91    56
92    171
93    32
94    7
95    24
96    137
97    95
98    149
99    133
100   184
