# Instance C109 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
3     -1
5     -1
6     -1
7     -1
8     -1
10    -1
13    -1
14    -1
15    -1
16    -1
17    -1
18    -1
19    -1
21    -1
24    -1
25    -1
27    -1
28    -1
29    -1
30    -1
32    -1
33    -1
37    -1
38    -1
41    -1
42    -1
43    -1
45    -1
46    -1
47    -1
49    -1
50    -1
51    -1
52    -1
53    -1
55    -1
56    -1
59    -1
60    -1
61    -1
62    -1
63    -1
64    -1
65    -1
66    -1
67    -1
68    -1
69    -1
72    -1
73    -1
74    -1
75    -1
77    -1
78    -1
79    -1
80    -1
82    -1
84    -1
85    -1
86    -1
87    -1
88    -1
89    -1
91    -1
93    -1
94    -1
96    -1
99    -1
100   -1
2     395
4     552
9     308
11    13
12    219
20    5
22    468
23    280
26    80
31    14
34    144
35    41
36    28
39    367
40    38
44    168
48    146
54    24
57    13
58    82
70    8
71    20
76    6
81    20
83    19
90    4
92    192
95    36
97    13
98    26
