# Instance C103 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
6     -1
7     -1
8     -1
9     -1
10    -1
12    -1
13    -1
14    -1
15    -1
16    -1
18    -1
20    -1
21    -1
22    -1
24    -1
26    -1
27    -1
28    -1
29    -1
30    -1
35    -1
36    -1
37    -1
38    -1
42    -1
43    -1
45    -1
46    -1
47    -1
50    -1
52    -1
54    -1
55    -1
58    -1
59    -1
60    -1
61    -1
63    -1
64    -1
65    -1
69    -1
71    -1
72    -1
73    -1
75    -1
76    -1
77    -1
78    -1
79    -1
80    -1
81    -1
82    -1
83    -1
84    -1
85    -1
86    -1
87    -1
90    -1
92    -1
93    -1
95    -1
96    -1
97    -1
98    -1
99    -1
11    17
17    48
19    130
23    304
25    98
31    130
32    130
33    67
34    31
39    405
40    19
41    7
44    137
48    151
49    792
51    114
53    172
56    168
57    7
62    232
66    357
67    2
68    584
70    103
74    295
88    167
89    98
91    103
94    82
100   515
