# Instance R107 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
1     -1
2     -1
3     -1
7     -1
14    -1
16    -1
55    -1
74    -1
91    -1
93    -1
4     131
5     20
6     39
8     50
9     31
10    103
11    49
12    3
13    62
15    23
17    135
18    12
19    8
20    3
21    7
22    53
23    1
24    2
25    113
26    20
27    4
28    4
29    25
30    39
31    17
32    20
33    8
34    24
35    47
36    33
37    18
38    53
39    13
40    8
41    36
42    16
43    24
44    22
45    11
46    8
47    10
48    25
49    11
50    6
51    19
52    2
53    49
54    8
56    91
57    6
58    178
59    3
60    5
61    10
62    15
63    2
64    58
65    37
66    32
67    68
68    127
69    17
70    22
71    12
72    7
73    16
75    1
76    35
77    109
78    34
79    68
80    1
81    10
82    8
83    10
84    12
85    27
86    17
87    53
88    5
89    13
90    14
92    1
94    27
95    3
96    25
97    26
98    14
99    72
100   137
