# Instance RC206 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
4     -1
14    -1
19    -1
22    -1
25    -1
26    -1
31    -1
34    -1
37    -1
39    -1
42    -1
45    -1
47    -1
49    -1
54    -1
56    -1
59    -1
61    -1
65    -1
66    -1
67    -1
68    -1
72    -1
77    -1
85    -1
87    -1
90    -1
92    -1
98    -1
100   -1
1     216
2     65
3     322
5     20
6     3
7     108
8     147
9     36
10    406
11    9
12    60
13    61
15    107
16    124
17    607
18    163
20    197
21    44
23    86
24    543
27    53
28    23
29    30
30    27
32    68
33    15
35    461
36    11
38    186
40    100
41    108
43    198
44    100
46    63
48    39
50    130
51    167
52    3
53    217
55    195
57    111
58    579
60    220
62    19
63    1
64    25
69    6
70    509
71    123
73    152
74    287
75    169
76    67
78    83
79    76
80    202
81    113
82    80
83    5
84    98
86    233
88    71
89    209
91    347
93    107
94    121
95    20
96    350
97    338
99    69
