# Instance C104 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
4     -1
6     -1
7     -1
9     -1
12    -1
13    -1
14    -1
17    -1
19    -1
20    -1
21    -1
23    -1
24    -1
29    -1
30    -1
31    -1
32    -1
36    -1
38    -1
44    -1
46    -1
51    -1
52    -1
54    -1
55    -1
56    -1
57    -1
59    -1
60    -1
61    -1
62    -1
64    -1
65    -1
68    -1
71    -1
72    -1
74    -1
76    -1
79    -1
83    -1
87    -1
90    -1
93    -1
94    -1
95    -1
97    -1
98    -1
5     1
8     35
10    37
11    205
15    299
16    71
18    108
22    16
25    126
26    66
27    151
28    134
33    51
34    42
35    63
37    47
39    1
40    1
41    32
42    104
43    110
45    51
47    98
48    134
49    33
50    145
53    91
58    305
63    136
66    121
67    7
69    44
70    75
73    54
75    95
77    64
78    24
80    123
81    98
82    34
84    65
85    23
86    96
88    83
89    59
91    56
92    171
96    137
99    133
100   184
