# Instance RC208 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
7     -1
56    -1
60    -1
64    -1
65    -1
69    -1
82    -1
83    -1
92    -1
95    -1
1     317
2     4
3     255
4     57
5     7
6     38
8     173
9     161
10    18
11    30
12    12
13    148
14    13
15    26
16    24
17    220
18    175
19    81
20    301
21    12
22    89
23    13
24    59
25    10
26    326
27    18
28    44
29    27
30    62
31    38
32    78
33    35
34    265
35    156
36    24
37    268
38    5
39    22
40    43
41    185
42    13
43    40
44    12
45    15
46    14
47    4
48    66
49    339
50    74
51    109
52    23
53    146
54    349
55    388
57    146
58    201
59    9
61    39
62    17
63    17
66    319
67    49
68    235
70    54
71    24
72    11
73    63
74    105
75    8
76    80
77    13
78    32
79    192
80    13
81    11
84    117
85    195
86    108
87    240
88    13
89    258
90    57
91    193
93    330
94    98
96    91
97    10
98    6
99    124
100   165
