# Instance R110 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
2     -1
4     -1
5     -1
6     -1
7     -1
9     -1
10    -1
13    -1
14    -1
16    -1
17    -1
18    -1
19    -1
20    -1
22    -1
23    -1
24    -1
26    -1
27    -1
28    -1
29    -1
30    -1
31    -1
32    -1
33    -1
34    -1
37    -1
41    -1
42    -1
43    -1
44    -1
46    -1
48    -1
50    -1
52    -1
53    -1
55    -1
58    -1
59    -1
61    -1
62    -1
64    -1
65    -1
66    -1
67    -1
68    -1
69    -1
70    -1
71    -1
74    -1
76    -1
77    -1
79    -1
80    -1
81    -1
82    -1
83    -1
84    -1
85    -1
86    -1
87    -1
90    -1
91    -1
92    -1
94    -1
95    -1
96    -1
97    -1
100   -1
3     36
8     12
11    11
12    31
15    27
21    6
25    4
35    42
36    36
38    11
39    2
40    9
45    9
47    17
49    68
51    22
54    48
56    61
57    50
60    56
63    31
72    10
73    15
75    24
78    21
88    15
89    107
93    37
98    26
99    30
