# Instance C105 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
8     -1
10    -1
11    -1
12    -1
13    -1
15    -1
16    -1
17    -1
18    -1
20    -1
21    -1
22    -1
23    -1
24    -1
27    -1
28    -1
30    -1
31    -1
34    -1
36    -1
37    -1
39    -1
40    -1
42    -1
43    -1
45    -1
47    -1
48    -1
50    -1
55    -1
56    -1
65    -1
66    -1
67    -1
68    -1
73    -1
78    -1
83    -1
85    -1
87    -1
89    -1
90    -1
94    -1
95    -1
97    -1
6     293
7     37
9     356
14    305
19    34
25    95
26    540
29    193
32    18
33    17
35    95
38    327
41    92
44    285
46    345
49    33
51    490
52    606
53    217
54    147
57    15
58    160
59    459
60    305
61    472
62    125
63    64
64    342
69    11
70    195
71    57
72    311
74    145
75    318
76    166
77    1
79    495
80    118
81    3
82    74
84    245
86    133
88    108
91    228
92    36
93    159
96    18
98    25
99    297
100   191
