# Instance R112 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
2     -1
3     -1
6     -1
7     -1
8     -1
9     -1
10    -1
12    -1
14    -1
15    -1
16    -1
18    -1
19    -1
21    -1
23    -1
24    -1
25    -1
27    -1
29    -1
30    -1
31    -1
32    -1
33    -1
35    -1
36    -1
37    -1
39    -1
40    -1
41    -1
42    -1
43    -1
44    -1
45    -1
47    -1
48    -1
51    -1
52    -1
54    -1
56    -1
57    -1
58    -1
59    -1
60    -1
61    -1
63    -1
64    -1
66    -1
68    -1
69    -1
70    -1
71    -1
72    -1
75    -1
76    -1
77    -1
79    -1
80    -1
81    -1
82    -1
86    -1
87    -1
89    -1
90    -1
91    -1
92    -1
93    -1
96    -1
97    -1
98    -1
100   -1
1     34
4     43
5     9
11    11
13    24
17    52
20    66
22    45
26    18
28    1
34    27
38    8
46    17
49    14
50    34
53    28
55    63
62    3
65    17
67    35
73    11
74    60
78    5
83    4
84    23
85    24
88    19
94    37
95    13
99    25
