# Instance C202 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
6     -1
7     -1
9     -1
10    -1
11    -1
12    -1
14    -1
16    -1
19    -1
20    -1
21    -1
24    -1
25    -1
26    -1
29    -1
31    -1
32    -1
33    -1
35    -1
36    -1
39    -1
41    -1
43    -1
44    -1
46    -1
48    -1
50    -1
51    -1
53    -1
54    -1
55    -1
56    -1
57    -1
58    -1
59    -1
60    -1
61    -1
62    -1
63    -1
65    -1
68    -1
69    -1
70    -1
71    -1
72    -1
73    -1
74    -1
75    -1
76    -1
77    -1
78    -1
80    -1
82    -1
83    -1
84    -1
87    -1
88    -1
89    -1
91    -1
92    -1
94    -1
96    -1
97    -1
98    -1
100   -1
8     1568
13    2369
15    380
17    1966
18    1305
22    14
23    1037
27    84
28    787
30    272
34    74
37    353
38    693
40    40
42    1658
45    1231
47    1005
49    850
52    379
64    97
66    97
67    6
79    2373
81    1869
85    406
86    437
90    3101
93    1
95    260
99    79
