# Instance R101 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
5     -1
9     -1
14    -1
15    -1
17    -1
22    -1
23    -1
27    -1
30    -1
31    -1
34    -1
35    -1
38    -1
42    -1
43    -1
44    -1
51    -1
54    -1
59    -1
61    -1
63    -1
65    -1
67    -1
68    -1
69    -1
71    -1
72    -1
77    -1
86    -1
92    -1
1     94
2     40
3     65
4     9
6     12
7     11
8     37
10    39
11    65
12    43
13    17
16    47
18    68
19    1
20    73
21    16
24    9
25    1
26    40
28    32
29    54
32    137
33    26
36    12
37    123
39    25
40    24
41    28
45    9
46    96
47    41
48    63
49    83
50    108
52    11
53    62
55    76
56    21
57    2
58    55
60    46
62    51
64    38
66    69
70    106
73    32
74    91
75    30
76    10
78    10
79    32
80    15
81    45
82    49
83    7
84    92
85    45
87    21
88    48
89    170
90    29
91    48
93    55
94    88
95    15
96    32
97    77
98    45
99    37
100   69
