# Instance R204 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
5     -1
6     -1
7     -1
8     -1
9     -1
10    -1
12    -1
14    -1
16    -1
19    -1
20    -1
21    -1
22    -1
25    -1
26    -1
28    -1
29    -1
34    -1
37    -1
38    -1
41    -1
42    -1
43    -1
44    -1
49    -1
51    -1
52    -1
56    -1
57    -1
59    -1
61    -1
62    -1
65    -1
68    -1
69    -1
75    -1
76    -1
79    -1
82    -1
83    -1
84    -1
85    -1
86    -1
87    -1
90    -1
91    -1
95    -1
4     498
11    15
13    634
15    54
17    79
18    29
23    22
24    55
27    99
30    102
31    37
32    116
33    124
35    82
36    78
39    40
40    62
45    112
46    92
47    23
48    118
50    34
53    120
54    117
55    66
58    647
60    76
63    74
64    89
66    88
67    157
70    102
71    83
72    89
73    97
74    263
77    299
78    78
80    105
81    3
88    13
89    110
92    9
93    10
94    88
96    101
97    1
98    24
99    175
100   701
