# Instance R111 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
6     -1
7     -1
9     -1
11    -1
16    -1
20    -1
22    -1
23    -1
24    -1
25    -1
27    -1
30    -1
31    -1
32    -1
35    -1
36    -1
38    -1
39    -1
41    -1
42    -1
45    -1
47    -1
49    -1
51    -1
52    -1
53    -1
57    -1
59    -1
63    -1
66    -1
68    -1
70    -1
74    -1
75    -1
76    -1
77    -1
81    -1
82    -1
87    -1
92    -1
95    -1
96    -1
97    -1
98    -1
99    -1
8     63
10    89
12    10
13    89
14    18
15    15
17    92
18    5
19    1
21    3
26    36
28    2
29    14
33    3
34    23
37    39
40    55
43    62
44    7
46    13
48    11
50    14
54    47
55    45
56    22
58    86
60    45
61    11
62    37
64    27
65    30
67    51
69    31
71    28
72    13
73    5
78    40
79    50
80    42
83    12
84    49
85    16
86    16
88    22
89    3
90    40
91    4
93    112
94    17
100   35
