# Instance RC202 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
2     -1
5     -1
7     -1
12    -1
20    -1
21    -1
26    -1
27    -1
33    -1
34    -1
35    -1
43    -1
48    -1
51    -1
53    -1
54    -1
64    -1
66    -1
67    -1
70    -1
74    -1
75    -1
76    -1
77    -1
79    -1
84    -1
85    -1
88    -1
95    -1
3     62
4     135
6     260
8     55
9     63
10    66
11    152
13    647
14    28
15    156
16    52
17    318
18    138
19    35
22    68
23    24
24    518
25    780
28    63
29    145
30    149
31    35
32    538
36    21
37    49
38    204
39    12
40    88
41    298
42    4
44    114
45    25
46    169
47    91
49    294
50    117
52    119
55    28
56    327
57    78
58    765
59    9
60    249
61    42
62    139
63    36
65    7
68    213
69    9
71    150
72    104
73    29
78    188
80    351
81    134
82    47
83    11
86    320
87    202
89    380
90    305
91    61
92    11
93    461
94    61
96    114
97    159
98    98
99    120
100   461
