# Instance C108 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
1     -1
3     -1
5     -1
20    -1
24    -1
42    -1
43    -1
65    -1
90    -1
95    -1
2     71
4     47
6     289
7     17
8     109
9     92
10    37
11    100
12    367
13    5
14    358
15    134
16    113
17    4
18    53
19    158
21    606
22    233
23    544
25    27
26    221
27    114
28    55
29    2
30    282
31    18
32    22
33    9
34    625
35    147
36    26
37    261
38    259
39    214
40    136
41    72
44    266
45    163
46    337
47    479
48    488
49    677
50    204
51    43
52    791
53    38
54    70
55    20
56    108
57    92
58    35
59    154
60    454
61    337
62    143
63    37
64    398
66    303
67    5
68    242
69    340
70    188
71    55
72    25
73    267
74    116
75    621
76    85
77    51
78    42
79    403
80    574
81    35
82    164
83    27
84    131
85    328
86    41
87    6
88    129
89    427
91    537
92    1
93    298
94    58
96    10
97    384
98    13
99    529
100   97
