# Instance C105 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
2     -1
3     -1
5     -1
12    -1
13    -1
16    -1
18    -1
20    -1
21    -1
22    -1
24    -1
27    -1
36    -1
39    -1
40    -1
42    -1
43    -1
45    -1
48    -1
50    -1
56    -1
65    -1
66    -1
67    -1
68    -1
73    -1
89    -1
90    -1
95    -1
97    -1
1     360
4     329
6     293
7     37
8     173
9     356
10    148
11    217
14    305
15    17
17    38
19    34
23    457
25    95
26    540
28    320
29    193
30    291
31    58
32    18
33    17
34    420
35    95
37    61
38    327
41    92
44    285
46    345
47    512
49    33
51    490
52    606
53    217
54    147
55    53
57    15
58    160
59    459
60    305
61    472
62    125
63    64
64    342
69    11
70    195
71    57
72    311
74    145
75    318
76    166
77    1
78    4
79    495
80    118
81    3
82    74
83    5
84    245
85    57
86    133
87    8
88    108
91    228
92    36
93    159
94    200
96    18
98    25
99    297
100   191
