# Instance C208 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
2     -1
4     -1
5     -1
11    -1
12    -1
17    -1
20    -1
21    -1
22    -1
24    -1
31    -1
32    -1
33    -1
35    -1
38    -1
43    -1
46    -1
61    -1
63    -1
64    -1
66    -1
67    -1
75    -1
84    -1
86    -1
88    -1
90    -1
92    -1
93    -1
99    -1
1     70
3     853
6     254
7     345
8     793
9     785
10    519
13    813
14    52
15    944
16    693
18    1341
19    316
23    1065
25    198
26    1237
27    16
28    702
29    101
30    32
34    607
36    880
37    290
39    246
40    266
41    2418
42    226
44    1478
45    109
47    1758
48    1761
49    305
50    734
51    790
52    1835
53    766
54    412
55    149
56    214
57    753
58    723
59    162
60    299
62    13
65    458
68    194
69    39
70    651
71    1003
72    55
73    1923
74    12
76    247
77    1428
78    1085
79    1331
80    695
81    649
82    347
83    1476
85    1140
87    2211
89    437
91    468
94    76
95    522
96    1408
97    86
98    603
100   98
