# Instance R101 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
5     -1
9     -1
14    -1
17    -1
27    -1
42    -1
59    -1
63    -1
72    -1
92    -1
1     94
2     40
3     65
4     9
6     12
7     11
8     37
10    39
11    65
12    43
13    17
15    4
16    47
18    68
19    1
20    73
21    16
22    14
23    13
24    9
25    1
26    40
28    32
29    54
30    64
31    7
32    137
33    26
34    64
35    12
36    12
37    123
38    39
39    25
40    24
41    28
43    87
44    16
45    9
46    96
47    41
48    63
49    83
50    108
51    68
52    11
53    62
54    92
55    76
56    21
57    2
58    55
60    46
61    63
62    51
64    38
65    30
66    69
67    48
68    136
69    49
70    106
71    74
73    32
74    91
75    30
76    10
77    134
78    10
79    32
80    15
81    45
82    49
83    7
84    92
85    45
86    21
87    21
88    48
89    170
90    29
91    48
93    55
94    88
95    15
96    32
97    77
98    45
99    37
100   69
