# Instance R211 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
2     -1
6     -1
9     -1
10    -1
12    -1
13    -1
15    -1
16    -1
17    -1
18    -1
19    -1
21    -1
23    -1
26    -1
31    -1
33    -1
34    -1
35    -1
37    -1
40    -1
42    -1
44    -1
45    -1
46    -1
52    -1
53    -1
54    -1
56    -1
58    -1
59    -1
62    -1
65    -1
67    -1
69    -1
71    -1
73    -1
75    -1
77    -1
80    -1
81    -1
82    -1
85    -1
88    -1
90    -1
92    -1
93    -1
94    -1
95    -1
96    -1
98    -1
1     60
3     174
4     238
5     15
7     61
8     6
11    8
14    26
20    216
22    165
24    38
25    53
27    1
28    1
29    8
30    58
32    440
36    15
38    22
39    15
41    92
43    392
47    112
48    89
49    138
50    126
51    152
55    46
57    212
60    326
61    53
63    18
64    16
66    12
68    6
70    301
72    5
74    209
76    9
78    69
79    183
83    14
84    109
86    63
87    2
89    402
91    16
97    272
99    78
100   252
