# Instance C206 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
2     -1
3     -1
4     -1
5     -1
6     -1
7     -1
10    -1
11    -1
14    -1
15    -1
16    -1
17    -1
18    -1
19    -1
20    -1
22    -1
23    -1
24    -1
28    -1
29    -1
32    -1
33    -1
34    -1
36    -1
37    -1
38    -1
39    -1
40    -1
41    -1
42    -1
43    -1
44    -1
45    -1
46    -1
47    -1
49    -1
50    -1
51    -1
52    -1
56    -1
57    -1
58    -1
59    -1
60    -1
61    -1
62    -1
63    -1
65    -1
66    -1
67    -1
69    -1
72    -1
73    -1
74    -1
77    -1
81    -1
82    -1
83    -1
84    -1
85    -1
87    -1
88    -1
89    -1
91    -1
93    -1
94    -1
95    -1
97    -1
98    -1
99    -1
1     139
8     174
9     542
12    810
13    1592
21    2394
25    433
26    1011
27    67
30    27
31    401
35    240
48    556
53    412
54    514
55    640
64    232
68    52
70    485
71    1699
75    13
76    351
78    344
79    1250
80    833
86    1035
90    1702
92    102
96    2195
100   120
