# Instance R207 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
7     -1
8     -1
9     -1
11    -1
12    -1
13    -1
14    -1
16    -1
18    -1
19    -1
20    -1
23    -1
27    -1
28    -1
32    -1
39    -1
42    -1
44    -1
50    -1
51    -1
52    -1
54    -1
55    -1
56    -1
57    -1
60    -1
61    -1
62    -1
64    -1
65    -1
68    -1
69    -1
70    -1
71    -1
72    -1
74    -1
75    -1
76    -1
80    -1
81    -1
82    -1
86    -1
87    -1
95    -1
97    -1
99    -1
100   -1
4     500
5     89
6     257
10    51
15    105
17    33
21    9
22    94
24    47
25    652
26    77
29    44
30    44
31    24
33    18
34    118
35    199
36    43
37    39
38    29
40    13
41    127
43    99
45    14
46    70
47    29
48    20
49    297
53    184
58    535
59    68
63    102
66    225
67    55
73    118
77    648
78    219
79    28
83    29
84    68
85    83
88    39
89    70
90    103
91    23
92    6
93    167
94    5
96    10
98    27
