# Instance R110 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
4     -1
5     -1
6     -1
9     -1
14    -1
17    -1
18    -1
22    -1
24    -1
26    -1
27    -1
28    -1
29    -1
30    -1
31    -1
33    -1
34    -1
37    -1
41    -1
43    -1
44    -1
48    -1
50    -1
52    -1
55    -1
58    -1
59    -1
61    -1
62    -1
65    -1
66    -1
68    -1
69    -1
70    -1
74    -1
77    -1
79    -1
81    -1
82    -1
84    -1
86    -1
87    -1
90    -1
92    -1
94    -1
95    -1
97    -1
100   -1
3     36
7     48
8     12
10    97
11    11
12    31
13    26
15    27
16    27
19    44
20    57
21    6
23    23
25    4
32    22
35    42
36    36
38    11
39    2
40    9
42    6
45    9
46    56
47    17
49    68
51    22
53    4
54    48
56    61
57    50
60    56
63    31
64    7
67    11
71    41
72    10
73    15
75    24
76    5
78    21
80    24
83    12
85    6
88    15
89    107
91    24
93    37
96    35
98    26
99    30
