# Instance RC104 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
1     -1
3     -1
5     -1
6     -1
7     -1
10    -1
12    -1
14    -1
69    -1
99    -1
2     25
4     102
8     43
9     2
11    18
13    27
15    53
16    3
17    16
18    8
19    27
20    19
21    11
22    6
23    33
24    17
25    117
26    24
27    18
28    2
29    26
30    16
31    13
32    18
33    8
34    4
35    17
36    26
37    9
38    47
39    18
40    5
41    26
42    22
43    25
44    31
45    5
46    9
47    20
48    25
49    15
50    12
51    2
52    29
53    52
54    25
55    106
56    9
57    14
58    26
59    7
60    4
61    18
62    25
63    11
64    11
65    24
66    14
67    67
68    5
70    8
71    27
72    28
73    16
74    39
75    28
76    52
77    16
78    14
79    2
80    0
81    5
82    9
83    4
84    63
85    28
86    7
87    78
88    18
89    4
90    3
91    7
92    9
93    10
94    16
95    26
96    19
97    25
98    5
100   156
