# Instance R202 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
2     -1
3     -1
5     -1
11    -1
12    -1
18    -1
19    -1
21    -1
23    -1
26    -1
29    -1
31    -1
32    -1
35    -1
37    -1
40    -1
42    -1
54    -1
58    -1
64    -1
67    -1
73    -1
80    -1
81    -1
86    -1
89    -1
90    -1
91    -1
94    -1
4     382
6     45
7     58
8     259
9     198
10    363
13    635
14    25
15    27
16    130
17    281
20    14
22    259
24    362
25    59
27    28
28    24
30    133
33    40
34    112
36    39
38    11
39    12
41    365
43    311
44    83
45    9
46    199
47    82
48    78
49    387
50    121
51    319
52    112
53    278
55    167
56    54
57    276
59    70
60    603
61    237
62    138
63    21
65    5
66    477
68    68
69    52
70    190
71    197
72    119
74    370
75    116
76    149
77    15
78    324
79    141
82    117
83    114
84    40
85    11
87    146
88    75
92    13
93    810
95    103
96    105
97    555
98    56
99    176
100   734
