# Instance C102 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
7     -1
10    -1
12    -1
14    -1
18    -1
19    -1
21    -1
23    -1
25    -1
26    -1
30    -1
36    -1
41    -1
42    -1
43    -1
44    -1
45    -1
46    -1
47    -1
51    -1
54    -1
55    -1
56    -1
59    -1
65    -1
66    -1
68    -1
69    -1
73    -1
75    -1
77    -1
78    -1
81    -1
82    -1
83    -1
86    -1
87    -1
89    -1
91    -1
93    -1
94    -1
95    -1
98    -1
99    -1
100   -1
6     300
8     225
9     204
11    237
13    29
15    76
16    230
17    55
20    4
22    671
24    45
27    96
28    210
29    287
31    16
32    30
33    9
34    144
35    201
37    103
38    459
39    9
40    40
48    4
49    732
50    15
52    49
53    257
57    33
58    261
60    467
61    487
62    254
63    75
64    149
67    1
70    236
71    291
72    108
74    158
76    114
79    546
80    567
84    154
85    49
88    171
90    133
92    58
96    150
97    119
